dHmix,Elect.Diff,VEC,Phase
-5.3477,0.1387,7.8924,BCC+FCC+B2
-5.4504,0.1388,7.8828,BCC+FCC+B2
-5.6534,0.1388,7.8638,BCC+FCC+B2
-5.7536,0.1388,7.8544,BCC+FCC+B2
-5.853,0.1389,7.845,BCC+B2
-6.0494,0.1389,7.8263,BCC+B2
-6.1464,0.1389,7.817,BCC+B2
-6.2426,0.139,7.8077,FCC
-6.712,0.1391,7.7619,BCC+B2
-7.8468,0.1392,7.6468,FCC
-8.2524,0.1393,7.6041,FCC+BCC
-8.718,0.1393,7.5537,FCC+BCC
-9.2335,0.1394,7.4964,FCC+BCC
-9.6529,0.1394,7.4484,FCC+BCC
-10.0526,0.1393,7.4014,FCC+BCC
-10.4953,0.1393,7.3478,FCC+BCC
-10.8555,0.1393,7.3029,FCC+BCC
-11.2546,0.1392,7.2517,FCC+BCC
-11.6319,0.1391,7.2017,FCC+BCC
-13.0304,0.1386,7,BCC
-7.2624,0.1187,7.8409,FCC
-8.68,0.1526,7.5,FCC+IM
-13.1944,0.1622,6.75,BCC+IM
-14.2959,0.1635,6.4615,BCC
-11.72,0.1652,6.9,BCC+IM
-11.0833,0.1533,7.25,BCC+IM
-10.6982,0.1482,7.3846,FCC+BCC+IM
-12.08,0.1589,7.2,IM
-10.8333,0.158,7,IM
-10.2722,0.1563,6.9231,IM
-12.56,0.1666,7,BCC+IM
-12.3183,0.165,7.0196,BCC+IM
-10.5,0.1523,7.1667,BCC+IM
-9.7041,0.1464,7.2308,BCC+IM
-12.1338,0.1306,7.1765,BCC
-11.9527,0.1392,7.1538,BCC+IM
-11.7764,0.1466,7.1321,BCC+IM
-11.6049,0.1532,7.1111,BCC+IM
-11.438,0.159,7.0909,BCC+IM
-11.08,0.1636,6.8,BCC+IM
-11.5278,0.1546,7.3333,FCC+BCC+IM
-11.4556,0.1504,7.5385,FCC+BCC+IM
-13.318,0.1219,7.1569,BCC
-14.6576,0.1236,7.0952,BCC+IM
-16.5289,0.1258,7,BCC+IM
-18.0265,0.1274,6.913,BCC+IM
-26.6939,0.1284,6.1429,IM
-27.3333,0.1191,6.6667,BCC+IM
-16.3905,0.1205,7.0769,BCC
-19.8354,0.1203,6.963,BCC
-22.7551,0.12,6.8571,BCC
-25.2319,0.1196,6.7586,BCC+IM
-14.3545,0.1274,8.098,FCC+L12
-13.9748,0.1224,8.07,FCC+B2+L12
-16.9615,0.1395,7.5968,FCC+IM
-12.4038,0.1251,7.9123,FCC
-8.9256,0.1134,7.7955,FCC
-12.7778,0.1222,7.4167,IM
-19.5702,0.142,7,BCC+IM
-15.52,0.1316,7.3,IM
-15.072,0.1295,7.28,2FCC+D022
-22.7219,0.14,6.3846,BCC
-22.534,0.1446,7.36,IM
-23.3469,0.1384,6.1429,BCC
-4.7271,0.1003,8.1728,IM
-17.1667,0.1326,7.0833,BCC+FCC
-16.426,0.1309,7.2308,BCC+FCC
-15.04,0.1269,7.4667,BCC+FCC
-21.5556,0.1414,6.6667,BCC+IM
-17.9174,0.1338,6.9091,BCC
-23.9053,0.1457,6.4615,BCC+IM
-25.3878,0.1481,6.2857,IM
-27.5556,0.2,6.6667,AM
-21.4876,0.1726,6.9091,IM
-13.2222,0.1321,7.6667,IM
-11.3333,0.2752,7.3333,IM
-20.4444,0.1054,7.5,FCC+BCC
-10.1102,0.1344,6.9545,IM
-16.8889,0.1474,7.5,FCC+BCC
-23.8889,0.211,7.5,FCC+BCC+IM
-17.8889,0.152,8.1667,BCC+2FCC
-4.5549,0.1925,7.9487,IM
-1.7435,0.143,7.9206,SS
-3.3056,0.1388,7.6825,SS
-4.2328,0.1471,7.6032,SS
-5.1111,0.1426,7.5,BCC
-0.2706,0.1426,8.0943,BCC+2FCC
-1.9174,0.1429,7.9091,2BCC+FCC
-3.9715,0.1428,7.6552,2BCC+FCC
-15.405,0.1491,7.0909,FCC+B2
-12.2604,0.1409,6.9231,FCC+B2
-11.102,0.1371,6.8571,FCC+B2
-9.3125,0.1303,6.75,FCC+B2
-13.6667,0.1448,7,BCC+IM
-18.843,0.1328,6.2727,IM
-16.1111,0.2573,4.6667,AM
-16.3333,0.1098,4.5,IM
-31.3333,0.1898,5.6667,BCC
-3.9872,0.1204,4.3208,BCC
-6.3296,0.1158,4.32,BCC
-7.6694,0.1213,4.2727,BCC
-11.5539,0.1221,4.2174,BCC
-16.84,0.2176,4.3,BCC+B2
-16.84,0.2176,4.3,BCC
-4.864,0.1066,4.34,BCC
-8.6176,0.0997,4.3,BCC
-24.8889,0.2047,6,AM
-7.9662,0.1749,7.9216,IM
-13.1338,0.2147,7.8095,IM
-10.6365,0.2987,4.4878,IM
1.4444,0.1358,8.5,FCC
-6.7539,0.1332,8.1379,SS+IM
-8.4444,0.1388,8,FCC
-3.7025,0.1224,8.3636,FCC
-6.7539,0.1332,8.1379,FCC+IM
-15.6444,0.1586,7.2,IM
-14.4444,0.2065,8,IM
-15.1667,0.1556,7.3333,BCC+FCC
-7.5556,0.1361,7.5,BCC+FCC
-5.2971,0.1381,7.8571,FCC
-6.2149,0.1376,7.7273,FCC
-6.9565,0.1369,7.6087,FCC+IM
-7.5556,0.1361,7.5,FCC+IM
-10.6441,0.1294,8.0536,FCC
-10.25,0.1519,7.9167,FCC+Ïƒ
-9.9622,0.1634,7.8254,FCC+Ïƒ
-16.5289,0.1258,7,BCC+Laves
-18.0265,0.1274,6.913,BCC+Laves
1.7723,0.1349,8.9702,FCC
1.7802,0.135,8.9505,FCC+IM
1.7918,0.135,8.9213,FCC+IM
1.7993,0.135,8.902,FCC+IM
1.7993,0.135,8.902,FCC+IM
1.8343,0.1352,8.8077,FCC+IM
1.8343,0.1352,8.8077,FCC+IM
-13.375,0.1488,7.675,IM
-18.5785,0.192,6.3636,IM
-18.5089,0.1799,6,IM
-17.8133,0.1697,5.7333,IM
-18.2041,0.1746,5.8571,IM
-20.7407,0.1958,6.2963,IM
-19.6491,0.1905,6.2281,IM
-17.7778,0.1812,6.1111,IM
-16.9697,0.1771,6.0606,IM
-15.3425,0.1684,5.9589,IM
-14.7368,0.165,5.9211,IM
-16,0.1719,6,IM
-14,0.1608,5.875,IM
-18.6667,0.1857,6.1667,IM
-16.0494,0.1657,6.4074,IM
-17.5439,0.1773,6.2807,IM
-19.5011,0.1919,6.0635,IM
-20.1102,0.1965,5.9697,IM
-20.6531,0.2008,5.8571,IM
-20.9045,0.203,5.7808,IM
-21.0526,0.2046,5.7105,IM
-21.125,0.2058,5.625,IM
-30.5556,0.2383,6,IM
-20.8889,0.1893,6.1667,IM
-4.92,0.2198,4.9,BCC+IM
-4.92,0.2198,4.9,IM
-18.7778,0.2113,7,NA
-3.5278,0.1019,8,FCC
-2.8367,0.0945,8,FCC
-2.5778,0.0914,8,FCC
-27.7096,0.1745,6.83,AM
-24.1064,0.2067,6.78,AM
-19.7778,0.2687,6.1667,BCC+IM
-6.4723,0.2614,4.4878,BCC+IM
-17.2201,0.2652,4.4651,BCC+IM
-26.0741,0.2678,4.4444,BCC+IM
-33.3907,0.2695,4.4255,BCC+IM
-39.4502,0.2704,4.4082,BCC+IM
1.5601,0.1895,4.4762,BCC
0.595,0.2322,4.5455,BCC
-0.2117,0.2621,4.6087,BCC
-0.8889,0.2844,4.6667,BCC
-10.6365,0.2987,4.4878,BCC+IM
-28.5776,0.3568,4.4651,BCC+IM
-21.7521,0.1787,4.3636,BCC+IM
-7.35,0.2499,4.325,AM
-12,0.1406,7.5,SS+IM
-15.8255,0.1283,8.404,FCC+L12
-14.2669,0.1251,8.313,FCC+L12
-31.0927,0.1557,8.1789,AM
-43.7285,0.2497,6.6533,AM
-28.9532,0.1485,8.23,AM
-12.152,0.2612,4.09,AM
-10.6,0.3057,4.1,AM
-13.1111,0.3495,5.3333,AM
-14.0408,0.1548,7.4286,SS+IM
-13.4444,0.1518,7.3333,SS+IM
-21.198,0.1952,6.51,AM
-25.9576,0.1863,6.83,AM
-34.1111,0.2424,6,SS+IM
-4.0012,0.1151,8.0877,NA
-8.0086,0.1235,7.7541,NA
-11.0296,0.1291,7.4615,NA
-5.6327,0.1404,7.7143,FCC+BCC+IM
-4.4745,0.1334,7.7742000000000004,BCC+FCC
-4.1992,0.1448,7.7188,NA
-3.9486,0.154,7.6667,NA
-3.7197,0.1615,7.6176,NA
-3.5102,0.1678,7.5714,NA
-4.9349,0.1003,8.3077,IM
-13.5444,0.1174,7.3846,IM
-22.5799,0.1176,7,AM
-18.8571,0.1158,7.2857,BCC+FCC
-12.8937,0.1448,7.5075,SS+IM
-16.6044,0.1536,7.1333,SS+IM
-9.0884,0.1283,7.8571,FCC
-7.281,0.1274,8,FCC
-10.843,0.1309,7.6364,FCC+BCC
-11.5976,0.1414,7.6154,FCC+BCC+IM
-4.149,0.1188,8.1228,FCC
-6.4234,0.1262,7.9831,FCC
-8.3956,0.1323,7.8525,FCC+BCC
-10.1083,0.1373,7.7302,FCC+BCC
-12.8937,0.1448,7.5075,FCC+BCC+IM
-14.0223,0.1476,7.4058,FCC+BCC+IM
-15.005,0.15,7.3099,FCC+BCC+IM
-15.8604,0.152,7.2192,FCC+BCC+IM
-16.6044,0.1536,7.1333,FCC+BCC+IM
-14.3884,0.133,7.2727,FCC+BCC
-15.5009,0.1341,7.087,2BCC
-13.4167,0.1341,7.25,2BCC
-13.7959,0.1426,7.2857,FCC+BCC
-5.2544,0.1208,7.7692,BCC+FCC+
-2.4992,0.1127,8.1579,FCC
-3.3439,0.1154,8.0508,FCC+BCC
-4.0742,0.1176,7.9508,FCC+BCC+IM
-4.7065,0.1194,7.8571,FCC+BCC+IM
-5.2544,0.1208,7.7692,FCC+BCC+IM
-5.7296,0.1219,7.6866,BCC
-6.1416,0.1228,7.6087,BCC
-6.4987,0.1235,7.5352,BCC
-6.808,0.1241,7.4658,BCC
-7.0756,0.1245,7.4,BCC+FCC
-7.0756,0.1245,7.4,BCC
-7.7551,0.125,7.4286,FCC+BCC
-19.3469,0.2322,6.5714,IM
-18.3195,0.2025,6.8462,IM
-18.9965,0.222,6.6765,IM
-15.9585,0.147,7.2747,IM
-10.4297,0.1357,7.2188,IM
-16.2645,0.1381,6.6364,BCC
-15.96,0.1426,6.8,BCC
-10.15,0.1332,6.95,IM
-34.1056,0.1361,6.16,IM
-21.9592,0.1993,7.1429,IM
-31.4286,0.1945,6.1429,BCC
-20.1633,0.2066,7.2857,NA
-21.7959,0.254,6.5714,NA
-30.8779,0.2256,6.884,IM
-17.1834,0.1425,7,AM
-27.3092,0.2059,6.87,AM
-35.0204,0.1426,6.2857,SS
-24.8508,0.1856,6.3868,AM
-13.9375,0.1403,7,FCC+BCC
-26.75,0.182,6.125,NA
-31.1936,0.2242,6.814,IM
-32.1875,0.2407,4.5,AM
-8.125,0.1486,7.5,FCC+BCC+IM
-16.75,0.1942,7.125,NA
-18.75,0.2397,6.5,NA
-8.125,0.1486,7.5,SS+IM
-8.8464,0.1483,7.4308,BCC+FCC
-9.5207,0.148,7.3636,BCC
-11.4813,0.1468,7.1522,BCC+D022+IM
-8.8456,0.1483,7.4308,FCC+BCC
-9.5207,0.148,7.3636,BCC
-11.4675,0.1468,7.1538,BCC+IM
-17.8333,0.1354,6,IM
-11.2099,0.1857,6.8889,SS
-5.9334,0.1104,8.382,IM
-15.44,0.1424,6.6,SS
-18.3265,0.1289,5.5714,SS+IM
-12.7407,0.1458,7,SS
-25.1524,0.1809,6.5789,IM
-29.8699,0.2251,6.861,IM
